entity_id,n_records,record_ids,mean_link_confidence,issues,flagged
514,2,"['nypl_1851_1852_doggetts_001318', 'nypl_1851_1852_doggetts_001320']",0.94,[],False
515,2,"['nypl_1851_1852_doggetts_000827', 'nypl_1851_1852_doggetts_000836']",0.56,[],False
516,2,"['nypl_1851_1852_doggetts_000076', 'nypl_1851_1852_doggetts_000095']",0.58,[],False
517,2,"['nypl_1851_1852_doggetts_005365', 'nypl_1851_1852_doggetts_005366']",0.535,[],False
518,2,"['nypl_1851_1852_doggetts_002934', 'nypl_1851_1852_doggetts_003127']",0.55,[],False
519,2,"['nypl_1851_1852_doggetts_001008', 'nypl_1851_1852_doggetts_006173']",0.545,[],False
520,2,"['nypl_1851_1852_doggetts_003223', 'nypl_1851_1852_doggetts_003426']",0.575,[],False
521,2,"['nypl_1851_1852_doggetts_001700', 'nypl_1851_1852_doggetts_001707']",0.555,[],False
522,2,"['nypl_1851_1852_doggetts_004095', 'nypl_1851_1852_doggetts_004096']",0.525,['conflicting_occupation'],True
523,2,"['nypl_1851_1852_doggetts_001179', 'nypl_1851_1852_doggetts_006049']",0.515,[],False
524,2,"['nypl_1851_1852_doggetts_002792', 'nypl_1851_1852_doggetts_003178']",0.73,[],False
525,2,"['nypl_1851_1852_doggetts_004946', 'nypl_1851_1852_doggetts_004951']",0.74,[],False
526,2,"['nypl_1851_1852_doggetts_004152', 'nypl_1851_1852_doggetts_005843']",0.52,[],False
527,2,"['nypl_1851_1852_doggetts_005270', 'nypl_1851_1852_doggetts_005541']",0.58,[],False
528,2,"['nypl_1851_1852_doggetts_004568', 'nypl_1851_1852_doggetts_004626']",0.775,[],False
529,2,"['nypl_1851_1852_doggetts_007234', 'nypl_1851_1852_doggetts_007235']",0.555,[],False
530,2,"['nypl_1851_1852_doggetts_006804', 'nypl_1851_1852_doggetts_006805']",0.52,[],False
531,2,"['nypl_1851_1852_doggetts_001885', 'nypl_1851_1852_doggetts_005799']",0.515,[],False
532,2,"['nypl_1851_1852_doggetts_002847', 'nypl_1851_1852_doggetts_002848']",0.555,[],False
533,2,"['nypl_1851_1852_doggetts_000997', 'nypl_1851_1852_doggetts_006132']",0.575,[],False
534,2,"['nypl_1851_1852_doggetts_005203', 'nypl_1851_1852_doggetts_005212']",0.51,[],False
535,2,"['nypl_1851_1852_doggetts_001308', 'nypl_1851_1852_doggetts_001317']",0.53,[],False
536,2,"['nypl_1851_1852_doggetts_007276', 'nypl_1851_1852_doggetts_007286']",0.515,[],False
537,2,"['nypl_1851_1852_doggetts_005371', 'nypl_1851_1852_doggetts_006987']",0.65,[],False
538,2,"['nypl_1851_1852_doggetts_001462', 'nypl_1851_1852_doggetts_006251']",0.555,[],False
539,2,"['nypl_1851_1852_doggetts_000520', 'nypl_1851_1852_doggetts_000521']",0.58,[],False
540,2,"['nypl_1851_1852_doggetts_004248', 'nypl_1851_1852_doggetts_004249']",0.615,[],False
541,2,"['nypl_1851_1852_doggetts_004410', 'nypl_1851_1852_doggetts_004539']",1.0,[],False
542,2,"['nypl_1851_1852_doggetts_002793', 'nypl_1851_1852_doggetts_002795']",0.735,[],False
543,2,"['nypl_1851_1852_doggetts_001330', 'nypl_1851_1852_doggetts_006536']",0.725,[],False
544,2,"['nypl_1851_1852_doggetts_000931', 'nypl_1851_1852_doggetts_000932']",0.515,[],False
545,2,"['nypl_1851_1852_doggetts_000454', 'nypl_1851_1852_doggetts_006394']",0.52,[],False
546,2,"['nypl_1851_1852_doggetts_005626', 'nypl_1851_1852_doggetts_006411']",0.55,['conflicting_occupation'],True
547,2,"['nypl_1851_1852_doggetts_004677', 'nypl_1851_1852_doggetts_004762']",0.555,[],False
548,2,"['nypl_1851_1852_doggetts_003087', 'nypl_1851_1852_doggetts_003385']",0.56,[],False
549,2,"['nypl_1851_1852_doggetts_002330', 'nypl_1851_1852_doggetts_006030']",0.715,[],False
550,2,"['nypl_1851_1852_doggetts_002549', 'nypl_1851_1852_doggetts_002587']",0.555,[],False
551,2,"['nypl_1851_1852_doggetts_005034', 'nypl_1851_1852_doggetts_005986']",0.57,['conflicting_occupation'],True
552,2,"['nypl_1851_1852_doggetts_003489', 'nypl_1851_1852_doggetts_003492']",0.94,[],False
553,2,"['nypl_1851_1852_doggetts_007524', 'nypl_1851_1852_doggetts_007526']",0.54,[],False
554,2,"['nypl_1851_1852_doggetts_002596', 'nypl_1851_1852_doggetts_002597']",0.915,[],False
555,2,"['nypl_1851_1852_doggetts_001019', 'nypl_1851_1852_doggetts_006541']",0.55,[],False
556,2,"['nypl_1851_1852_doggetts_000884', 'nypl_1851_1852_doggetts_005882']",0.545,[],False
557,2,"['nypl_1851_1852_doggetts_006759', 'nypl_1851_1852_doggetts_006760']",0.59,['conflicting_occupation'],True
558,2,"['nypl_1851_1852_doggetts_004574', 'nypl_1851_1852_doggetts_004632']",0.545,[],False
559,2,"['nypl_1851_1852_doggetts_001240', 'nypl_1851_1852_doggetts_001241']",0.545,[],False
560,2,"['nypl_1851_1852_doggetts_002502', 'nypl_1851_1852_doggetts_002518']",0.56,[],False
561,2,"['nypl_1851_1852_doggetts_005181', 'nypl_1851_1852_doggetts_005182']",0.555,[],False
562,2,"['nypl_1851_1852_doggetts_001685', 'nypl_1851_1852_doggetts_001686']",0.705,['conflicting_occupation'],True
563,2,"['nypl_1851_1852_doggetts_004655', 'nypl_1851_1852_doggetts_004658']",0.83,[],False
564,2,"['nypl_1851_1852_doggetts_002373', 'nypl_1851_1852_doggetts_002379']",0.535,['conflicting_occupation'],True
565,2,"['nypl_1851_1852_doggetts_006746', 'nypl_1851_1852_doggetts_006748']",0.755,[],False
566,2,"['nypl_1851_1852_doggetts_000712', 'nypl_1851_1852_doggetts_000717']",0.52,[],False
567,2,"['nypl_1851_1852_doggetts_001590', 'nypl_1851_1852_doggetts_001591']",0.575,[],False
568,2,"['nypl_1851_1852_doggetts_001022', 'nypl_1851_1852_doggetts_001357']",0.515,[],False
569,2,"['nypl_1851_1852_doggetts_001050', 'nypl_1851_1852_doggetts_006592']",0.555,[],False
570,2,"['nypl_1851_1852_doggetts_003445', 'nypl_1851_1852_doggetts_006714']",0.515,[],False
571,2,"['nypl_1851_1852_doggetts_002835', 'nypl_1851_1852_doggetts_003106']",0.515,[],False
572,2,"['nypl_1851_1852_doggetts_001708', 'nypl_1851_1852_doggetts_005090']",0.57,[],False
573,2,"['nypl_1851_1852_doggetts_003432', 'nypl_1851_1852_doggetts_004201']",0.555,[],False
574,2,"['nypl_1851_1852_doggetts_000619', 'nypl_1851_1852_doggetts_000801']",0.52,[],False
575,2,"['nypl_1851_1852_doggetts_005058', 'nypl_1851_1852_doggetts_005059']",0.58,[],False
576,2,"['nypl_1851_1852_doggetts_001129', 'nypl_1851_1852_doggetts_001131']",0.545,[],False
577,2,"['nypl_1851_1852_doggetts_000461', 'nypl_1851_1852_doggetts_000465']",0.54,[],False
578,2,"['nypl_1851_1852_doggetts_004027', 'nypl_1851_1852_doggetts_004028']",0.52,[],False
579,2,"['nypl_1851_1852_doggetts_003996', 'nypl_1851_1852_doggetts_006721']",0.545,[],False
580,2,"['nypl_1851_1852_doggetts_002689', 'nypl_1851_1852_doggetts_004017']",0.785,[],False
581,2,"['nypl_1851_1852_doggetts_001712', 'nypl_1851_1852_doggetts_005988']",0.565,[],False
582,2,"['nypl_1851_1852_doggetts_003762', 'nypl_1851_1852_doggetts_003765']",0.54,['conflicting_occupation'],True
583,2,"['nypl_1851_1852_doggetts_003207', 'nypl_1851_1852_doggetts_003214']",0.905,[],False
584,2,"['nypl_1851_1852_doggetts_005350', 'nypl_1851_1852_doggetts_005352']",0.57,[],False
585,2,"['nypl_1851_1852_doggetts_006199', 'nypl_1851_1852_doggetts_006250']",0.555,[],False
586,2,"['nypl_1851_1852_doggetts_001538', 'nypl_1851_1852_doggetts_002553']",0.52,[],False
587,2,"['nypl_1851_1852_doggetts_001560', 'nypl_1851_1852_doggetts_001564']",0.52,[],False
588,2,"['nypl_1851_1852_doggetts_003032', 'nypl_1851_1852_doggetts_003309']",0.55,[],False
589,2,"['nypl_1851_1852_doggetts_004494', 'nypl_1851_1852_doggetts_004495']",0.56,[],False
590,2,"['nypl_1851_1852_doggetts_000141', 'nypl_1851_1852_doggetts_000142']",0.765,[],False
591,2,"['nypl_1851_1852_doggetts_001083', 'nypl_1851_1852_doggetts_006080']",0.545,[],False
592,2,"['nypl_1851_1852_doggetts_000854', 'nypl_1851_1852_doggetts_000866']",0.52,[],False
593,2,"['nypl_1851_1852_doggetts_006133', 'nypl_1851_1852_doggetts_006439']",0.54,[],False
594,2,"['nypl_1851_1852_doggetts_003311', 'nypl_1851_1852_doggetts_003320']",0.545,[],False
595,2,"['nypl_1851_1852_doggetts_007663', 'nypl_1851_1852_doggetts_007685']",0.655,[],False
596,2,"['nypl_1851_1852_doggetts_004105', 'nypl_1851_1852_doggetts_004108']",0.555,[],False
597,2,"['nypl_1851_1852_doggetts_003035', 'nypl_1851_1852_doggetts_003036']",0.55,[],False
598,2,"['nypl_1851_1852_doggetts_004943', 'nypl_1851_1852_doggetts_004950']",0.54,['conflicting_occupation'],True
599,2,"['nypl_1851_1852_doggetts_003662', 'nypl_1851_1852_doggetts_003665']",0.52,[],False
600,2,"['nypl_1851_1852_doggetts_007281', 'nypl_1851_1852_doggetts_007971']",0.515,[],False
601,2,"['nypl_1851_1852_doggetts_005285', 'nypl_1851_1852_doggetts_006017']",0.555,[],False
602,2,"['nypl_1851_1852_doggetts_001481', 'nypl_1851_1852_doggetts_001484']",0.545,[],False
603,2,"['nypl_1851_1852_doggetts_003000', 'nypl_1851_1852_doggetts_003001']",0.545,[],False
604,2,"['nypl_1851_1852_doggetts_001346', 'nypl_1851_1852_doggetts_006113']",0.555,[],False
605,2,"['nypl_1851_1852_doggetts_007377', 'nypl_1851_1852_doggetts_007378']",0.58,[],False
606,2,"['nypl_1851_1852_doggetts_000109', 'nypl_1851_1852_doggetts_000111']",0.58,['conflicting_occupation'],True
607,2,"['nypl_1851_1852_doggetts_004858', 'nypl_1851_1852_doggetts_004875']",0.54,[],False
608,2,"['nypl_1851_1852_doggetts_001789', 'nypl_1851_1852_doggetts_001790']",0.78,[],False
609,2,"['nypl_1851_1852_doggetts_004940', 'nypl_1851_1852_doggetts_004962']",0.54,[],False
610,2,"['nypl_1851_1852_doggetts_005579', 'nypl_1851_1852_doggetts_005599']",0.535,[],False
611,2,"['nypl_1851_1852_doggetts_002095', 'nypl_1851_1852_doggetts_002096']",0.58,[],False
612,2,"['nypl_1851_1852_doggetts_000245', 'nypl_1851_1852_doggetts_000246']",0.555,[],False
613,2,"['nypl_1851_1852_doggetts_003397', 'nypl_1851_1852_doggetts_003964']",0.54,[],False
614,2,"['nypl_1851_1852_doggetts_000886', 'nypl_1851_1852_doggetts_004947']",0.52,[],False
615,2,"['nypl_1851_1852_doggetts_003786', 'nypl_1851_1852_doggetts_003789']",0.545,[],False
616,2,"['nypl_1851_1852_doggetts_000659', 'nypl_1851_1852_doggetts_000661']",0.945,[],False
617,2,"['nypl_1851_1852_doggetts_002433', 'nypl_1851_1852_doggetts_005108']",0.705,[],False
618,2,"['nypl_1851_1852_doggetts_002808', 'nypl_1851_1852_doggetts_003180']",0.54,['conflicting_occupation'],True
619,2,"['nypl_1851_1852_doggetts_000250', 'nypl_1851_1852_doggetts_000258']",0.535,[],False
620,2,"['nypl_1851_1852_doggetts_002511', 'nypl_1851_1852_doggetts_002529']",0.925,[],False
621,2,"['nypl_1851_1852_doggetts_006791', 'nypl_1851_1852_doggetts_006797']",0.555,[],False
622,2,"['nypl_1851_1852_doggetts_007225', 'nypl_1851_1852_doggetts_007226']",0.54,[],False
623,2,"['nypl_1851_1852_doggetts_003113', 'nypl_1851_1852_doggetts_003128']",0.545,[],False
624,2,"['nypl_1851_1852_doggetts_001441', 'nypl_1851_1852_doggetts_001443']",0.57,[],False
625,2,"['nypl_1851_1852_doggetts_002763', 'nypl_1851_1852_doggetts_003090']",0.52,[],False
626,2,"['nypl_1851_1852_doggetts_003246', 'nypl_1851_1852_doggetts_003247']",0.945,[],False
627,2,"['nypl_1851_1852_doggetts_005850', 'nypl_1851_1852_doggetts_005851']",0.525,['conflicting_occupation'],True
628,2,"['nypl_1851_1852_doggetts_002532', 'nypl_1851_1852_doggetts_006295']",0.58,[],False
629,2,"['nypl_1851_1852_doggetts_000784', 'nypl_1851_1852_doggetts_000896']",0.555,[],False
630,2,"['nypl_1851_1852_doggetts_000669', 'nypl_1851_1852_doggetts_000670']",0.55,[],False
631,2,"['nypl_1851_1852_doggetts_001456', 'nypl_1851_1852_doggetts_006582']",0.515,[],False
632,2,"['nypl_1851_1852_doggetts_006416', 'nypl_1851_1852_doggetts_006525']",0.54,[],False
633,2,"['nypl_1851_1852_doggetts_001824', 'nypl_1851_1852_doggetts_001829']",0.505,['conflicting_occupation'],True
634,2,"['nypl_1851_1852_doggetts_002856', 'nypl_1851_1852_doggetts_003109']",0.59,[],False
635,2,"['nypl_1851_1852_doggetts_002992', 'nypl_1851_1852_doggetts_003149']",0.56,[],False
636,2,"['nypl_1851_1852_doggetts_007343', 'nypl_1851_1852_doggetts_007344']",0.945,[],False
637,2,"['nypl_1851_1852_doggetts_001656', 'nypl_1851_1852_doggetts_006548']",0.555,[],False
638,2,"['nypl_1851_1852_doggetts_000928', 'nypl_1851_1852_doggetts_000929']",0.57,[],False
639,2,"['nypl_1851_1852_doggetts_000531', 'nypl_1851_1852_doggetts_000539']",0.52,[],False
640,2,"['nypl_1851_1852_doggetts_001217', 'nypl_1851_1852_doggetts_001218']",0.94,[],False
641,2,"['nypl_1851_1852_doggetts_004680', 'nypl_1851_1852_doggetts_004777']",0.515,[],False
642,2,"['nypl_1851_1852_doggetts_000429', 'nypl_1851_1852_doggetts_003678']",0.54,[],False
643,2,"['nypl_1851_1852_doggetts_004182', 'nypl_1851_1852_doggetts_004184']",0.555,[],False
644,2,"['nypl_1851_1852_doggetts_002924', 'nypl_1851_1852_doggetts_002929']",0.765,[],False
645,2,"['nypl_1851_1852_doggetts_003256', 'nypl_1851_1852_doggetts_003257']",1.0,[],False
646,2,"['nypl_1851_1852_doggetts_007790', 'nypl_1851_1852_doggetts_007805']",0.54,[],False
647,2,"['nypl_1851_1852_doggetts_003842', 'nypl_1851_1852_doggetts_003925']",0.54,[],False
648,2,"['nypl_1851_1852_doggetts_001216', 'nypl_1851_1852_doggetts_001219']",0.94,[],False
649,2,"['nypl_1851_1852_doggetts_003749', 'nypl_1851_1852_doggetts_005136']",0.56,[],False
650,2,"['nypl_1851_1852_doggetts_000778', 'nypl_1851_1852_doggetts_000787']",0.66,[],False
651,2,"['nypl_1851_1852_doggetts_004435', 'nypl_1851_1852_doggetts_004436']",0.565,[],False
652,2,"['nypl_1851_1852_doggetts_001695', 'nypl_1851_1852_doggetts_002236']",0.52,[],False
653,2,"['nypl_1851_1852_doggetts_004122', 'nypl_1851_1852_doggetts_004251']",0.535,[],False
654,2,"['nypl_1851_1852_doggetts_000816', 'nypl_1851_1852_doggetts_000818']",0.57,[],False
655,2,"['nypl_1851_1852_doggetts_000835', 'nypl_1851_1852_doggetts_000844']",0.54,[],False
656,2,"['nypl_1851_1852_doggetts_001242', 'nypl_1851_1852_doggetts_001246']",0.515,[],False
657,2,"['nypl_1851_1852_doggetts_007761', 'nypl_1851_1852_doggetts_007763']",0.545,[],False
658,2,"['nypl_1851_1852_doggetts_003559', 'nypl_1851_1852_doggetts_005071']",0.535,[],False
659,2,"['nypl_1851_1852_doggetts_005647', 'nypl_1851_1852_doggetts_006038']",0.88,[],False
660,2,"['nypl_1851_1852_doggetts_002766', 'nypl_1851_1852_doggetts_002777']",0.565,[],False
661,2,"['nypl_1851_1852_doggetts_000455', 'nypl_1851_1852_doggetts_006077']",0.545,[],False
662,2,"['nypl_1851_1852_doggetts_007906', 'nypl_1851_1852_doggetts_007907']",0.58,[],False
663,2,"['nypl_1851_1852_doggetts_002769', 'nypl_1851_1852_doggetts_002776']",0.735,[],False
664,2,"['nypl_1851_1852_doggetts_001535', 'nypl_1851_1852_doggetts_002537']",0.555,[],False
665,2,"['nypl_1851_1852_doggetts_007603', 'nypl_1851_1852_doggetts_007606']",0.94,[],False
666,2,"['nypl_1851_1852_doggetts_005956', 'nypl_1851_1852_doggetts_005957']",0.75,[],False
667,2,"['nypl_1851_1852_doggetts_001531', 'nypl_1851_1852_doggetts_005624']",0.545,[],False
668,2,"['nypl_1851_1852_doggetts_005462', 'nypl_1851_1852_doggetts_005546']",0.515,[],False
669,2,"['nypl_1851_1852_doggetts_006877', 'nypl_1851_1852_doggetts_006878']",0.54,[],False
670,2,"['nypl_1851_1852_doggetts_007177', 'nypl_1851_1852_doggetts_007207']",0.555,[],False
671,2,"['nypl_1851_1852_doggetts_003457', 'nypl_1851_1852_doggetts_004052']",0.525,['conflicting_occupation'],True
672,2,"['nypl_1851_1852_doggetts_003024', 'nypl_1851_1852_doggetts_003156']",0.505,['conflicting_occupation'],True
673,2,"['nypl_1851_1852_doggetts_004132', 'nypl_1851_1852_doggetts_004138']",0.545,[],False
674,2,"['nypl_1851_1852_doggetts_003782', 'nypl_1851_1852_doggetts_005143']",0.545,[],False
675,2,"['nypl_1851_1852_doggetts_005033', 'nypl_1851_1852_doggetts_005983']",0.555,[],False
676,2,"['nypl_1851_1852_doggetts_001349', 'nypl_1851_1852_doggetts_001653']",0.555,[],False
677,2,"['nypl_1851_1852_doggetts_007754', 'nypl_1851_1852_doggetts_007856']",0.935,[],False
678,2,"['nypl_1851_1852_doggetts_001546', 'nypl_1851_1852_doggetts_005829']",0.55,[],False
679,2,"['nypl_1851_1852_doggetts_003189', 'nypl_1851_1852_doggetts_004289']",0.555,[],False
680,2,"['nypl_1851_1852_doggetts_004058', 'nypl_1851_1852_doggetts_004142']",0.54,[],False
681,2,"['nypl_1851_1852_doggetts_005198', 'nypl_1851_1852_doggetts_005207']",0.56,[],False
682,2,"['nypl_1851_1852_doggetts_004340', 'nypl_1851_1852_doggetts_004687']",0.545,[],False
683,2,"['nypl_1851_1852_doggetts_002908', 'nypl_1851_1852_doggetts_003116']",0.89,['conflicting_occupation'],True
684,2,"['nypl_1851_1852_doggetts_001690', 'nypl_1851_1852_doggetts_002260']",0.52,[],False
685,2,"['nypl_1851_1852_doggetts_004264', 'nypl_1851_1852_doggetts_005178']",0.52,[],False
686,2,"['nypl_1851_1852_doggetts_002895', 'nypl_1851_1852_doggetts_002902']",0.72,[],False
687,2,"['nypl_1851_1852_doggetts_001702', 'nypl_1851_1852_doggetts_005022']",0.55,[],False
688,2,"['nypl_1851_1852_doggetts_005629', 'nypl_1851_1852_doggetts_005630']",0.995,[],False
689,2,"['nypl_1851_1852_doggetts_003703', 'nypl_1851_1852_doggetts_004978']",0.52,[],False
690,2,"['nypl_1851_1852_doggetts_007870', 'nypl_1851_1852_doggetts_007871']",0.52,['conflicting_occupation'],True
691,2,"['nypl_1851_1852_doggetts_002935', 'nypl_1851_1852_doggetts_003112']",0.525,[],False
692,2,"['nypl_1851_1852_doggetts_001756', 'nypl_1851_1852_doggetts_001786']",0.555,[],False
693,2,"['nypl_1851_1852_doggetts_006219', 'nypl_1851_1852_doggetts_006509']",0.54,[],False
694,2,"['nypl_1851_1852_doggetts_001455', 'nypl_1851_1852_doggetts_001460']",0.635,[],False
695,2,"['nypl_1851_1852_doggetts_001333', 'nypl_1851_1852_doggetts_001334']",0.515,[],False
696,2,"['nypl_1851_1852_doggetts_003924', 'nypl_1851_1852_doggetts_004022']",0.515,[],False
697,2,"['nypl_1851_1852_doggetts_002592', 'nypl_1851_1852_doggetts_003745']",0.52,[],False
698,2,"['nypl_1851_1852_doggetts_001353', 'nypl_1851_1852_doggetts_005608']",0.535,[],False
699,2,"['nypl_1851_1852_doggetts_007178', 'nypl_1851_1852_doggetts_007279']",0.565,[],False
700,2,"['nypl_1851_1852_doggetts_004377', 'nypl_1851_1852_doggetts_004380']",0.94,[],False
701,2,"['nypl_1851_1852_doggetts_005451', 'nypl_1851_1852_doggetts_005456']",0.52,[],False
702,2,"['nypl_1851_1852_doggetts_004627', 'nypl_1851_1852_doggetts_004633']",0.52,[],False
703,2,"['nypl_1851_1852_doggetts_002548', 'nypl_1851_1852_doggetts_006227']",0.555,[],False
704,2,"['nypl_1851_1852_doggetts_006980', 'nypl_1851_1852_doggetts_007025']",0.555,[],False
705,2,"['nypl_1851_1852_doggetts_006126', 'nypl_1851_1852_doggetts_006127']",0.555,[],False
706,2,"['nypl_1851_1852_doggetts_001574', 'nypl_1851_1852_doggetts_005816']",0.52,[],False
707,2,"['nypl_1851_1852_doggetts_004575', 'nypl_1851_1852_doggetts_004630']",0.725,[],False
708,2,"['nypl_1851_1852_doggetts_003267', 'nypl_1851_1852_doggetts_003312']",0.515,[],False
709,2,"['nypl_1851_1852_doggetts_002826', 'nypl_1851_1852_doggetts_002833']",0.58,[],False
710,2,"['nypl_1851_1852_doggetts_004684', 'nypl_1851_1852_doggetts_004768']",0.57,[],False
711,2,"['nypl_1851_1852_doggetts_007170', 'nypl_1851_1852_doggetts_007910']",0.53,[],False
712,2,"['nypl_1851_1852_doggetts_002345', 'nypl_1851_1852_doggetts_002346']",0.86,[],False
713,2,"['nypl_1851_1852_doggetts_005385', 'nypl_1851_1852_doggetts_005387']",0.585,[],False
714,2,"['nypl_1851_1852_doggetts_000534', 'nypl_1851_1852_doggetts_004025']",0.52,[],False
715,2,"['nypl_1851_1852_doggetts_002820', 'nypl_1851_1852_doggetts_003104']",0.67,[],False
716,2,"['nypl_1851_1852_doggetts_003956', 'nypl_1851_1852_doggetts_004210']",0.53,[],False
717,2,"['nypl_1851_1852_doggetts_000126', 'nypl_1851_1852_doggetts_000128']",0.555,[],False
718,2,"['nypl_1851_1852_doggetts_005194', 'nypl_1851_1852_doggetts_005210']",0.52,[],False
719,2,"['nypl_1851_1852_doggetts_002722', 'nypl_1851_1852_doggetts_003854']",0.965,[],False
720,2,"['nypl_1851_1852_doggetts_000361', 'nypl_1851_1852_doggetts_005740']",0.75,['conflicting_occupation'],True
721,2,"['nypl_1851_1852_doggetts_002218', 'nypl_1851_1852_doggetts_002219']",0.54,['conflicting_occupation'],True
722,2,"['nypl_1851_1852_doggetts_006761', 'nypl_1851_1852_doggetts_006833']",0.57,[],False
723,2,"['nypl_1851_1852_doggetts_006476', 'nypl_1851_1852_doggetts_006479']",0.655,[],False
724,2,"['nypl_1851_1852_doggetts_004455', 'nypl_1851_1852_doggetts_004813']",0.87,[],False
725,2,"['nypl_1851_1852_doggetts_003548', 'nypl_1851_1852_doggetts_003551']",0.94,[],False
726,2,"['nypl_1851_1852_doggetts_004037', 'nypl_1851_1852_doggetts_005274']",0.515,[],False
727,2,"['nypl_1851_1852_doggetts_000737', 'nypl_1851_1852_doggetts_000738']",0.57,[],False
728,2,"['nypl_1851_1852_doggetts_002891', 'nypl_1851_1852_doggetts_002952']",0.715,[],False
729,2,"['nypl_1851_1852_doggetts_004664', 'nypl_1851_1852_doggetts_004737']",0.555,[],False
730,2,"['nypl_1851_1852_doggetts_001425', 'nypl_1851_1852_doggetts_006165']",0.55,[],False
731,2,"['nypl_1851_1852_doggetts_000261', 'nypl_1851_1852_doggetts_000263']",0.555,[],False
732,2,"['nypl_1851_1852_doggetts_006598', 'nypl_1851_1852_doggetts_006599']",0.555,[],False
733,2,"['nypl_1851_1852_doggetts_007160', 'nypl_1851_1852_doggetts_007197']",0.565,[],False
734,2,"['nypl_1851_1852_doggetts_000039', 'nypl_1851_1852_doggetts_000144']",0.52,[],False
735,2,"['nypl_1851_1852_doggetts_003234', 'nypl_1851_1852_doggetts_003301']",0.555,[],False
736,2,"['nypl_1851_1852_doggetts_003787', 'nypl_1851_1852_doggetts_003790']",0.67,[],False
737,2,"['nypl_1851_1852_doggetts_006427', 'nypl_1851_1852_doggetts_006607']",0.6,[],False
738,2,"['nypl_1851_1852_doggetts_002753', 'nypl_1851_1852_doggetts_002767']",0.52,[],False
739,2,"['nypl_1851_1852_doggetts_001709', 'nypl_1851_1852_doggetts_003575']",0.515,[],False
740,2,"['nypl_1851_1852_doggetts_003253', 'nypl_1851_1852_doggetts_004236']",0.535,[],False
741,2,"['nypl_1851_1852_doggetts_006542', 'nypl_1851_1852_doggetts_006928']",0.595,[],False
742,2,"['nypl_1851_1852_doggetts_004848', 'nypl_1851_1852_doggetts_004849']",0.885,['conflicting_occupation'],True
743,2,"['nypl_1851_1852_doggetts_001268', 'nypl_1851_1852_doggetts_006609']",0.57,[],False
744,2,"['nypl_1851_1852_doggetts_000741', 'nypl_1851_1852_doggetts_000766']",0.555,[],False
745,2,"['nypl_1851_1852_doggetts_007180', 'nypl_1851_1852_doggetts_007273']",0.54,[],False
746,2,"['nypl_1851_1852_doggetts_001013', 'nypl_1851_1852_doggetts_001332']",0.58,[],False
747,2,"['nypl_1851_1852_doggetts_000601', 'nypl_1851_1852_doggetts_003846']",0.555,[],False
748,2,"['nypl_1851_1852_doggetts_001375', 'nypl_1851_1852_doggetts_006545']",0.52,[],False
749,2,"['nypl_1851_1852_doggetts_006454', 'nypl_1851_1852_doggetts_006469']",0.52,[],False
750,2,"['nypl_1851_1852_doggetts_003988', 'nypl_1851_1852_doggetts_003992']",0.555,[],False
751,2,"['nypl_1851_1852_doggetts_001184', 'nypl_1851_1852_doggetts_006186']",0.57,[],False
752,2,"['nypl_1851_1852_doggetts_006425', 'nypl_1851_1852_doggetts_006426']",0.875,[],False
753,2,"['nypl_1851_1852_doggetts_002978', 'nypl_1851_1852_doggetts_002997']",0.955,[],False
754,2,"['nypl_1851_1852_doggetts_005234', 'nypl_1851_1852_doggetts_005273']",0.54,[],False
755,2,"['nypl_1851_1852_doggetts_000574', 'nypl_1851_1852_doggetts_002719']",0.52,[],False
756,2,"['nypl_1851_1852_doggetts_000457', 'nypl_1851_1852_doggetts_000533']",0.545,[],False
757,2,"['nypl_1851_1852_doggetts_003979', 'nypl_1851_1852_doggetts_005928']",0.52,[],False
758,2,"['nypl_1851_1852_doggetts_002819', 'nypl_1851_1852_doggetts_002822']",0.515,[],False
759,2,"['nypl_1851_1852_doggetts_002903', 'nypl_1851_1852_doggetts_003111']",0.545,[],False
760,2,"['nypl_1851_1852_doggetts_006946', 'nypl_1851_1852_doggetts_006950']",0.56,[],False
761,2,"['nypl_1851_1852_doggetts_005247', 'nypl_1851_1852_doggetts_005248']",0.94,[],False
762,2,"['nypl_1851_1852_doggetts_002904', 'nypl_1851_1852_doggetts_006726']",0.525,['conflicting_occupation'],True
763,2,"['nypl_1851_1852_doggetts_001463', 'nypl_1851_1852_doggetts_006875']",0.54,[],False
764,2,"['nypl_1851_1852_doggetts_003027', 'nypl_1851_1852_doggetts_003037']",0.57,[],False
765,2,"['nypl_1851_1852_doggetts_006820', 'nypl_1851_1852_doggetts_006822']",0.55,[],False
766,2,"['nypl_1851_1852_doggetts_000813', 'nypl_1851_1852_doggetts_000814']",0.575,['conflicting_occupation'],True
767,2,"['nypl_1851_1852_doggetts_007265', 'nypl_1851_1852_doggetts_007280']",0.88,[],False
768,2,"['nypl_1851_1852_doggetts_003525', 'nypl_1851_1852_doggetts_003539']",0.755,[],False
769,2,"['nypl_1851_1852_doggetts_007692', 'nypl_1851_1852_doggetts_007852']",0.565,['conflicting_occupation'],True
770,2,"['nypl_1851_1852_doggetts_007994', 'nypl_1851_1852_doggetts_007997']",0.94,[],False
771,2,"['nypl_1851_1852_doggetts_000824', 'nypl_1851_1852_doggetts_000833']",0.97,[],False
772,2,"['nypl_1851_1852_doggetts_001309', 'nypl_1851_1852_doggetts_001312']",0.58,[],False
